transaction_id,user_id,transaction_amount,transaction_date,is_foreign_transaction,transaction_type
ac09bdb7-9908-4e47-b249-f62c08987462,442,4940.0,2023-03-09,0,purchase
bd9419aa-3ea6-45b2-8c76-0d28df495037,276,398.67,2022-06-26,1,cash withdrawal
8a2db2e6-3bfd-48a6-b05f-ddf566fadca0,539,223.73,2022-09-01,0,refund
0e731dd7-c6ac-4b04-9d1d-6cd1c11f6bf5,756,4543.7,2022-08-02,1,cash withdrawal
3bf2025f-4a0d-4b73-be54-ee4b80ff5173,118,802.62,2023-04-21,1,refund
51a3ac26-937b-479b-bb44-badcea98fef8,147,2836.02,2023-01-19,1,refund
d18183d1-ac2b-4cfc-85c5-1060991121e7,501,6518.68,2022-10-11,0,cash withdrawal
24acb722-e052-4739-8d40-6f1b3ca5be29,716,3507.66,2023-02-20,0,purchase
4ceda164-69df-44e9-b896-41dd8570b59f,667,3403.12,2022-09-23,1,refund
97777f10-f2d2-493f-8e85-140d0f9aeb70,614,8805.99,2023-05-16,1,cash withdrawal
a0411612-2cd5-4759-a95d-2761bc36dc59,388,3706.89,2023-02-27,1,purchase
0c00988a-7ee1-411a-8e4c-3ab56d5d0477,809,6824.42,2022-10-20,1,purchase
61935990-abdd-4a8f-a4b0-5c89f10bce9c,325,222.43,2023-04-10,0,refund
6a944054-b241-4482-9198-94d886433603,284,2105.31,2022-11-14,0,cash withdrawal
2f12b150-605f-41eb-8cc5-7e0d26332018,735,9029.94,2023-03-28,1,purchase
d96e684f-3db0-474e-b938-878a89b5aab0,578,3137.04,2022-09-04,1,purchase
24f43c62-b523-40de-9b87-d29c4cfd0fc1,383,6866.59,2023-04-17,0,refund
8ff8869d-0ec0-413d-aa2c-7a517688d11f,734,2632.71,2022-11-16,0,refund
87ad8b26-8eaa-4841-aaa0-426df7c0d5f7,745,2871.65,2022-07-31,0,cash withdrawal
340de049-4147-4506-be2b-f9c9636f6e5c,476,2436.19,2022-10-15,1,purchase
73253aa3-ec17-4298-943d-f5b3a58e83dd,5,378.63,2023-05-03,0,purchase
b97e6224-891f-4912-97ab-b8635efeef4f,567,3772.43,2023-04-27,0,cash withdrawal
608e149e-44b9-4602-8d31-812e30c36756,648,3588.03,2023-02-25,0,cash withdrawal
dfa59722-0a1f-49df-9a59-19749adf4709,76,6431.21,2022-07-07,0,cash withdrawal
966be275-c2fe-4954-8dfd-9531302b7831,144,647.89,2023-03-17,0,purchase
7ab99428-378e-4510-8f10-d33eabe42e7d,264,7254.59,2022-08-29,1,purchase
4d9dbaeb-553d-4625-a833-4da5de95d695,897,6693.58,2023-05-28,1,purchase
30a5648e-efe9-43d0-b639-08bf03ece8ff,540,2191.46,2023-03-23,0,purchase
c11bd1c4-ffe3-4366-bf33-7a151e086f20,366,7333.38,2022-12-11,1,purchase
9aba0f15-b214-4062-be1a-963eea18d32c,381,7915.82,2023-03-09,0,purchase
3d44cb2c-ea45-4a41-a589-ada1345af934,61,1914.5,2023-01-09,0,cash withdrawal
61730c48-4876-4153-8688-13fe52555c75,151,3134.47,2022-12-07,0,purchase
4ef4c34d-5bf8-4f3c-a612-9a1c889d4b76,759,6886.54,2022-09-18,1,cash withdrawal
7f4d908c-e1ff-46c0-8347-f1da5c11ab6d,797,159.88,2022-12-06,0,refund
b8f0188e-fb37-4fae-8d85-63ca193e638d,990,6838.25,2022-12-08,0,purchase
ea11905b-51fa-4efa-96f8-9f7ac2fa1da8,84,7830.49,2022-08-26,0,purchase
0bb401e7-69f7-43f1-901b-a8515ee68495,524,3553.49,2023-01-13,0,purchase
255b30e2-bdc2-474b-b8a5-6b49dd34aa18,214,9175.9,2022-06-15,1,cash withdrawal
95831d58-ef4c-4119-8da5-d39b42c21797,317,792.56,2023-01-19,0,refund
27046f25-4b91-48cb-aae6-6582b852b3cd,388,9889.13,2022-08-24,1,refund
91ddb9bf-613d-4de9-bae2-802354720d2d,156,4083.68,2023-04-28,1,cash withdrawal
a7946320-8cf6-48b8-bfd2-38c33ee82983,737,2199.23,2023-03-01,0,purchase
d253d966-c36b-4a0a-81e0-2a89566a9ce7,583,9976.98,2022-12-15,0,cash withdrawal
bd5609c4-a446-4663-b93b-17fbf76d15fd,372,8024.55,2022-12-16,1,refund
cb8383f2-bb96-4602-ab11-5c3675f8e3a8,841,3987.49,2022-10-23,0,refund
8bea75c1-b866-47aa-a3d4-526b2b54ff7a,997,3765.85,2022-12-15,0,cash withdrawal
8ac97b01-e3ad-44d4-aab9-eb022f1dc121,268,9060.84,2023-02-13,0,refund
08a8ac7f-8621-48ad-8f09-105cf50d7a37,729,8590.75,2023-04-30,0,cash withdrawal
d1682e09-f1f7-4904-9307-5157d8c128e7,898,638.83,2023-02-23,1,cash withdrawal
6992896e-01a2-4ed1-83ab-b5f10c6b7074,450,4803.54,2022-08-01,1,purchase
116658ce-3b3f-4800-a175-a9c3d7b102a9,481,7626.06,2023-03-10,0,cash withdrawal
8177b661-37fe-432c-8257-185126a9e100,270,5315.77,2022-12-03,1,refund
a3422e50-9e2a-4324-8f79-a8a75f8a14bd,328,6683.89,2023-02-22,1,purchase
7bb3447b-e9aa-444b-9dd4-3675ef145064,774,334.8,2023-02-20,0,refund
883f13c6-01b1-48e9-8406-ff447ce40679,663,2662.71,2023-01-09,0,purchase
8787ea21-0448-4a22-8308-aa5e694d7b00,30,1537.34,2023-03-16,1,cash withdrawal
49646b96-fa3c-4628-8926-21df465568b7,103,1858.85,2022-06-15,1,purchase
ac8d6c7d-b2a6-4468-902b-124380913ac1,844,4605.18,2022-11-23,0,cash withdrawal
2de46e91-e8e6-4840-b090-f5a0ce610199,265,1717.85,2022-07-20,1,refund
261e2555-863e-4f2a-98a8-06efeb053fc4,27,4534.02,2022-09-10,0,refund
409e7a80-86c5-41d6-9ea9-f50831227592,192,5662.59,2023-04-21,1,purchase
659b0105-cb80-4288-846f-64dd5abca6e5,798,597.65,2022-07-09,1,cash withdrawal
7580e050-67f1-498c-b594-8a545f804eeb,986,8629.4,2023-01-14,1,purchase
39d1c7ff-b27e-4442-bd7f-e9733e42df5b,83,2.43,2022-10-03,1,refund
14a34f7f-d90d-419b-93fb-e043af1d5a1a,261,6490.0,2023-02-17,1,purchase
c27437eb-a65f-4b8a-9bb4-4021fdde64af,436,6290.13,2022-06-21,1,purchase
608e2f5c-6117-4270-a7c0-518b17efa621,220,1698.52,2023-01-09,1,purchase
026b5383-a301-4c03-8e5d-8c6a79db7862,319,4500.55,2023-03-08,1,cash withdrawal
d867888b-7ff6-4824-952a-eaec2bdfcb41,798,9300.33,2022-11-24,0,purchase
90dbfad6-54ce-46be-88cc-e2c2a518a418,655,8098.89,2023-05-08,1,purchase
873570a2-e511-4961-9869-a217f94d8fcb,500,7230.24,2023-05-31,0,purchase
e6b9d31a-361f-4d90-bad1-fa330ae4ac11,823,5558.24,2023-05-12,1,refund
79ba630a-9118-4400-a336-c243b139c476,576,374.3,2022-09-22,0,purchase
af36b8cc-1308-4974-ac95-b3ac0beb7c34,925,4941.07,2023-06-03,0,purchase
90422eb7-8b04-4f53-a639-49d447c68688,348,9403.16,2023-02-19,0,purchase
d9b59f84-edc3-41c3-adea-2d2d086c405f,846,1714.62,2022-10-09,1,purchase
9647ff9f-3508-407a-b622-d84204022b3c,572,1574.31,2022-08-03,0,refund
d226a8b3-b674-410d-9218-c9d6c093bfb0,176,6850.54,2022-11-10,1,cash withdrawal
299656e2-4c9d-4907-93b2-2cecedcabf94,902,1567.85,2023-01-14,0,cash withdrawal
d9750f00-d5ab-48ae-9112-fbc03d8f95f4,546,3194.27,2022-11-07,0,purchase
54ec3f33-8a62-4cbd-a582-b678ad5229dd,320,1844.63,2022-11-05,0,refund
ca5e151b-23d3-4d4c-bd5f-f093c16f9bcc,974,7656.42,2023-03-03,0,purchase
bed63da0-8033-45c2-9413-d64db962c8a7,615,7609.77,2022-10-21,0,refund
3b6dca0d-6fe5-440b-9901-ef870dbf0caf,298,5867.33,2023-04-30,0,refund
c4dd8df5-9aec-46a8-9731-16091375ee90,707,7517.0,2023-02-02,0,cash withdrawal
f80b2cea-658e-44a2-9879-cf35f4719986,593,9969.07,2023-04-05,1,cash withdrawal
45f8c28d-a255-41bb-8795-8c1f538d6b8c,216,1160.86,2023-04-09,0,purchase
3a67470c-7d98-402f-b357-41e5fe1a1ba9,634,3016.93,2022-10-25,1,refund
6e8d9644-601b-4bcb-b0ee-bcce8d93e14a,213,7802.87,2022-08-20,0,cash withdrawal
614c721d-a921-4b4c-95fb-e976ae007b7e,732,3700.39,2022-07-12,1,refund
cc4d5819-4b9d-4d58-9e5d-9c7ac5acc354,255,8617.47,2022-09-12,1,cash withdrawal
4499d0a6-1500-4170-92d1-5585b68e47fa,31,4262.27,2022-08-07,0,purchase
a247541d-c8ad-4899-b630-794d6147adeb,411,5960.35,2022-08-07,1,purchase
5c56d9bc-5111-431d-a3be-441dbd5a0c9e,207,6448.11,2022-07-20,0,refund
4eea9db8-f165-4779-8154-7950176de21f,602,5794.7,2022-11-28,0,purchase
1a2bd69c-450f-49ee-82e7-9a985c238d8d,438,6607.06,2022-07-30,0,purchase
72e76b51-6e54-4c6d-aff8-e87e16591c89,778,6596.92,2023-01-11,0,cash withdrawal
1a7167c7-6875-4545-832f-52c48e0370cf,463,7287.69,2022-06-19,0,cash withdrawal
17d30f32-8de1-496c-9a9a-206a16f142a2,233,6944.52,2023-01-26,1,cash withdrawal
dd1ca267-530d-4da6-88d0-f9e5991965ea,475,7585.07,2022-11-05,1,refund
6346d4ef-69ef-44e3-8ab6-821c0328c136,726,4605.57,2023-04-07,0,purchase
8f3dc97f-e6b0-4a0a-b98f-5dbe15aede0f,172,9310.69,2023-05-26,1,purchase
926bffa5-3e24-4fbf-ba69-8cd2fe2390f3,474,9677.97,2022-12-28,1,refund
2b64777c-6177-4771-af70-de702b69c95e,401,3573.96,2022-08-01,1,cash withdrawal
7e3d5ee4-44b6-4ec1-8d16-f04944d7df9a,366,8225.33,2022-08-04,0,cash withdrawal
46a56fe8-6f46-41b1-aace-1aa9103246b3,212,6053.11,2022-11-19,0,purchase
13b11e59-c85c-4714-bbf6-95524cbc9044,293,3617.41,2022-10-27,1,purchase
b88cddde-3f20-46c2-b1b8-8d65406f64d6,503,4008.53,2023-02-06,0,refund
320f72c0-9dde-4188-9803-b22e7eece88d,744,1037.08,2022-12-03,1,refund
01bb819c-4dfe-4117-a2af-711f1b628a9d,638,1184.38,2022-11-09,0,purchase
614077d3-9ec4-4a48-9773-f98d550c2fe9,252,9887.74,2023-04-17,0,purchase
55b145e4-70b2-4304-945c-d88ddcb9075e,50,1912.45,2022-11-23,0,purchase
a6aa59e5-dc08-4f29-92d3-3488d0c30018,821,6914.45,2023-01-25,0,purchase
9a6c0db9-5217-4c88-8ce9-53a722d90db3,736,1155.91,2023-03-06,0,purchase
2d79a2d1-506e-40c7-baa0-61e9336b00cb,30,7894.05,2022-11-10,1,purchase
bc20b9f2-4a9c-489e-91b3-0182f7fe604f,770,3033.65,2023-03-05,1,cash withdrawal
936cd31c-f7bf-4244-bdb2-a7aaa205e54f,588,5554.44,2023-04-08,0,purchase
47c1c017-6045-4909-936d-47d73e0f84ce,81,8616.12,2023-04-22,1,purchase
1d27c09a-5d71-4898-a497-6593c92e8c93,924,54.34,2023-06-05,0,purchase
ff4cc10f-979c-40cf-b326-1887905881df,493,1601.04,2023-01-06,1,purchase
8cd34c62-c482-4b71-ae84-b81c2e0fb5b3,550,8227.52,2022-06-19,0,cash withdrawal
f166cdcf-762c-4fbc-ba2a-a7baf3f81c31,683,5469.96,2023-03-11,0,refund
4a94ae9f-cc35-4e4f-b03e-957f35ab8466,546,1313.25,2023-04-27,1,refund
d908a121-d1a7-4a20-91b4-61e9b15da72d,382,109.27,2023-04-14,0,purchase
7fd255ee-ac48-4366-a8bd-80d7cb881c32,641,7891.02,2022-08-02,0,refund
40afbf3f-3df5-4967-8d86-70bda2224f96,918,396.2,2023-02-19,0,purchase
ca00ef58-6c52-4d13-b719-bb682775ee42,393,9820.71,2022-11-02,1,purchase
9912316a-fd9e-4e20-b2f6-095812ef6101,32,4972.76,2022-12-12,0,purchase
81b15db9-88cc-4d49-a69b-29b8950df1a0,797,6427.66,2023-06-02,0,cash withdrawal
6b15c11b-b113-450b-9ea0-50c6eb9ed274,602,4214.62,2023-01-06,0,refund
5c0a1feb-f7ea-466e-8a6c-af9b09697101,162,5394.06,2023-03-08,1,purchase
98049562-8972-4bbd-8ff2-b1c4e53f9644,65,4933.9,2023-02-11,0,cash withdrawal
c4da2c2e-1bff-4279-95c1-604fea163354,37,2258.86,2022-09-13,1,purchase
2a9528c3-5ae1-4bad-aa29-60fda85894df,26,5767.84,2023-02-15,0,cash withdrawal
fbcdbf5e-902f-4465-8b57-07209cd8758b,137,2944.83,2023-02-14,1,purchase
f780ef2f-664d-4922-a590-fd3cad6ecc57,503,623.23,2023-03-28,0,cash withdrawal
6e3255a8-cbd5-4c86-b739-36e954e38579,767,6542.88,2022-07-20,1,cash withdrawal
38d5101f-423c-4d9d-993e-478302b34254,544,7602.22,2022-12-24,1,cash withdrawal
949cd8d4-8ed8-480d-84cf-ee39bf31c29f,155,7071.48,2023-03-03,0,refund
5fc64cd0-721e-4b1f-b895-89399342a09f,946,8046.31,2022-11-07,1,cash withdrawal
96add4df-adf7-4924-85b8-386b768b4f7e,750,7257.26,2023-03-04,0,refund
ff69723d-584f-485b-a697-384d801e8690,387,514.21,2022-06-18,1,purchase
6a7d5d96-4ba1-4233-9ac3-bf317b96e2d1,750,2512.31,2023-06-01,1,cash withdrawal
d4d13d55-1db6-4844-95fa-9483f633cc2d,623,7957.48,2023-06-09,0,purchase
4fd80bbb-592c-4107-a444-d301baeb286b,956,3811.58,2022-10-20,0,purchase
8567c805-34f5-41c0-88c5-eb2a7490adeb,845,5304.19,2022-12-13,0,cash withdrawal
702ba49f-18fd-42b9-b9e5-c9aa592a3549,401,3870.94,2023-03-16,0,cash withdrawal
1132567c-51a4-4d2a-b3d3-9457b25f13df,975,4481.74,2022-10-03,0,cash withdrawal
1d763a66-b5f5-4cb0-8f68-58780b705933,975,4970.51,2022-06-17,1,cash withdrawal
1bff3142-a5e1-4b55-97d3-f4ddd963dc72,218,1792.45,2023-02-26,0,cash withdrawal
fbe0e6b8-ee0f-45a8-aa13-1c1fccd015c1,723,9146.35,2023-03-23,1,refund
8d49fe3f-2ca8-4783-8418-2d353e711433,365,9789.34,2022-08-10,0,cash withdrawal
f55dce6d-6d26-4b37-8f52-42d354bbbcf8,396,8218.83,2022-12-05,0,purchase
a137f8e4-67b1-4040-8c39-b9253b5ae288,587,530.85,2022-08-19,0,refund
6ea05d13-a845-44c3-a3f6-6c612fb70dab,299,9940.7,2022-11-09,0,purchase
e212ab7c-9d36-4cb6-bcc5-7be00779250a,176,8214.67,2022-08-24,0,refund
638abdf6-6df7-4cd3-979a-a0517317591a,800,5105.91,2022-06-10,1,refund
47419b48-34ae-4abd-b6fc-e0acb4698db3,368,5456.69,2023-03-28,0,refund
10042d82-cbc7-4f1a-8f08-ea54b4299924,283,583.65,2023-01-19,1,refund
89718eea-df3a-498a-8cac-2fb51a0c6c04,122,4526.15,2022-08-20,0,refund
75220646-3273-45bf-9373-bf4d5da49cb9,297,2744.85,2022-07-23,1,purchase
7d4ed26e-dcd5-4fae-abb3-16a743299780,672,8010.62,2022-12-30,1,cash withdrawal
98d3148b-503b-4078-a39c-9ec6f7464c02,506,5563.46,2022-11-06,1,cash withdrawal
1d3e503a-9645-40e4-a47d-c3929c7eb575,771,6711.03,2022-10-22,0,cash withdrawal
9e0b7b01-7536-49ef-9873-dad95a1baf0e,628,511.82,2022-08-15,0,refund
ccf4ffb0-b4bb-473f-ac70-51d1d051267f,604,6250.16,2022-10-02,0,purchase
15b24e1d-9715-4633-9d4e-db71eb2ec80e,307,7458.46,2023-02-25,0,cash withdrawal
3d131a3d-1e2c-4e7d-902c-f0ee224a66a6,223,2186.78,2022-10-05,0,cash withdrawal
b1850eb8-5f90-4c87-aedc-017e1df05d18,565,6918.41,2022-08-02,1,purchase
98af5cca-6b11-47cb-a372-542482c56b21,418,5550.07,2022-08-01,1,cash withdrawal
2f8d8ded-6c4c-450b-a23a-d0fc93267d25,929,5002.49,2022-12-15,0,cash withdrawal
eb4e2281-b184-41fc-8991-b01aa2b03c4b,579,3969.86,2023-02-14,0,cash withdrawal
8e0ec033-2c59-4da8-bff9-6acfee4205ee,1000,2685.33,2022-08-12,0,refund
2fe5b140-23ea-4956-89f1-137d7d592e19,183,7209.5,2022-10-09,0,purchase
0db977a9-9e91-471c-b374-ccbfd78c57d3,800,5926.5,2023-05-11,0,cash withdrawal
7c0f549d-0274-4f73-b3ab-ea0d5be9fdb3,226,4466.29,2022-08-01,0,cash withdrawal
f6bd80c7-624a-4a50-90b1-fde031f3f0c0,853,6441.64,2023-01-13,0,refund
68bd075b-7eb6-481e-a72f-947d816462cb,113,5880.14,2023-03-01,1,cash withdrawal
d703262f-b5cb-43f5-aa66-c1847de1bf5d,352,2838.19,2022-11-28,0,refund
90bde900-1529-46f5-aad1-1fe87d1b695e,388,6799.12,2022-06-20,0,refund
4ac66780-3874-4f3c-82d4-9b56cbbed980,660,8825.29,2022-06-21,0,cash withdrawal
49e64c22-89a0-47eb-b98f-569b465cc2cb,939,6975.21,2022-08-13,0,cash withdrawal
be15ad12-90ce-47e9-b513-03b9c7de96ea,786,6301.43,2023-04-05,1,refund
82c42e48-8cba-4ae5-becc-daf4c4134dc2,496,3372.71,2022-07-22,1,purchase
c66dceb3-4494-4e09-9d3c-a5a4929d6377,747,3989.47,2023-01-05,0,refund
8ac35ac4-5dea-4737-bdab-3441d2c2a960,547,4962.65,2023-04-24,1,purchase
b80f16c5-c28f-416b-8aa6-fcb9c1bcbe59,564,1002.56,2022-11-27,0,purchase
6cd6f011-fd61-413b-b7f2-5d368bddcee3,235,4483.01,2022-07-18,0,purchase
c0582da5-a757-475b-947f-83b1bc69c155,50,3193.16,2022-09-13,1,purchase
0840405a-ffd2-4491-9ff3-89aa4c36a70c,522,7.78,2022-11-30,1,cash withdrawal
d1151fff-dcb9-4d5f-993c-572b4347dbca,476,4737.77,2022-07-12,0,refund
1e0d02b5-fe74-42cd-9d83-ad037066e289,928,51.98,2023-04-06,0,refund
cf8a368e-35ba-4357-bca8-7f31cfd7f3b9,352,978.78,2023-03-22,0,cash withdrawal
dc6dafff-59c2-4153-b06b-0f0c96822e22,644,9415.66,2023-03-12,1,refund
2a7dc57c-6d9c-4b50-a1fd-41879c3a1e0b,554,8822.56,2023-02-03,0,cash withdrawal
d0437e4c-34e5-4699-88eb-e27a23a4e70e,615,7803.73,2022-08-28,1,cash withdrawal
59cf0b0d-91f0-447d-8f32-1333ce315937,59,890.3,2023-01-01,1,cash withdrawal
2b1ac76c-89ec-4c51-98cb-aa5247f53019,277,1479.38,2022-10-12,0,refund
4a11be44-4aea-4b8f-b43c-de0afa9fc10e,482,6091.67,2023-01-17,1,refund
83b0b35c-dba6-4df8-b3d0-4ffb44709848,351,8826.22,2023-05-24,0,purchase
22b5f457-1860-4d28-90af-b235ade68f51,662,9765.22,2023-03-27,1,purchase
0f2d5c15-eb34-4d3a-a95e-5ea9c9230c64,490,8181.13,2022-09-24,1,refund
b390b059-207b-4e21-a7e8-d18eddf6d4ac,448,6930.91,2023-05-11,0,purchase
b61df906-2570-45db-bfea-d90a21f8072d,876,694.53,2022-10-12,1,purchase
d7f34368-c2ef-4ecb-bf5f-bf4fd4176230,255,9432.7,2023-02-26,0,purchase
93d228d4-2465-4c39-bd4d-2add64880945,90,567.32,2023-02-09,1,refund
600b4b35-6a0a-47d5-a0b8-575544caa5a2,211,5066.48,2022-12-01,1,cash withdrawal
e14fe093-cb6a-40c7-a235-6dd4135508d0,211,1841.86,2023-04-03,1,cash withdrawal
bff30c8d-83ff-4e96-a721-3a7017d50f59,644,4699.11,2022-09-25,1,purchase
5e7b72c8-e097-4edb-afb3-b939b1d81887,594,8986.62,2022-12-02,0,refund
94fb09f0-53c9-4ae7-bcf0-7bb3f343d9eb,66,1481.62,2022-06-09,0,refund
bb93cd40-d8df-4535-862d-baeade70bd30,410,1486.03,2022-07-15,1,refund
a284e8fd-755c-4e2a-b8de-d777bb1e5ae8,491,2708.52,2023-02-21,1,cash withdrawal
1036708d-d9a0-4007-9bb4-7c18b28187c4,759,7555.85,2023-04-14,1,cash withdrawal
f7d7465d-37c3-43c9-a5d0-b51788d00abd,27,4964.19,2022-11-22,1,refund
44bed486-7ea5-4387-b63b-e5cbd3293724,390,5592.09,2022-10-12,0,cash withdrawal
8c1c8b05-5677-4f36-8899-8e5fd40e53ce,521,7861.25,2023-01-19,0,cash withdrawal
7c3f1add-da38-4db5-90ee-b067216e9fe5,227,6151.54,2023-04-11,1,cash withdrawal
c3231466-aebb-490e-a4e7-51de57ff51d9,739,9531.38,2022-06-27,1,refund
c8acffcf-a04d-4d14-997d-bae10bc2ea72,695,3503.85,2023-04-29,0,refund
edef5003-1fce-41e3-842b-03ca75a72686,67,8230.55,2023-05-08,1,refund
002c4c22-74de-4f70-b0f8-1dba28719b9b,301,2238.85,2022-11-22,0,purchase
e8cee951-b047-4ea4-bee5-ce6933cb202e,574,8436.95,2022-07-30,0,refund
28b2bf21-4d47-4ed6-a666-3769e1d46f82,453,3286.22,2023-05-14,1,purchase
17e52113-4626-43be-a068-8849eec71a30,532,1982.65,2023-02-18,0,refund
5f31273d-1519-430c-8019-83035c457e4d,485,3901.15,2023-02-22,1,refund
0d41ee47-2a5f-4a18-a61f-0b96e75f745a,286,7152.59,2022-11-09,0,cash withdrawal
b30e96e8-b9da-4f8c-8e35-da80a0279a18,304,3551.88,2023-03-29,0,cash withdrawal
1758d47e-a7cd-4143-ade2-14293bf0d9c1,169,3804.36,2023-03-09,1,purchase
7a10013f-36a2-452b-8047-3139185df528,893,9823.45,2022-07-09,0,purchase
84fa4c72-39e7-44f1-97fb-613a21f89d06,832,3447.44,2023-02-28,0,refund
b212a6ee-0210-4371-8260-a12371efe72a,265,7846.2,2022-10-20,1,cash withdrawal
dc3f42e0-fcf7-4842-9edf-3bfad12e0eb5,222,1638.85,2022-11-20,0,purchase
1221cddf-7a4a-402f-a1d6-3b0fb1ac040d,685,5455.13,2022-09-05,0,refund
ce532ffd-bb13-4f02-96de-66c96210def6,963,8620.3,2022-07-18,0,refund
e1887eaf-5e18-45c3-9037-cd6b1a6b6a7d,916,9196.46,2022-10-03,1,cash withdrawal
d038e153-c601-418b-a1fa-01ba231ae7c7,353,3094.68,2023-03-28,1,cash withdrawal
fe31537a-a43e-458c-a215-df00dfdf0e05,30,8911.01,2023-02-26,0,refund
9033da65-87cf-43fd-9183-6c4f249204c7,82,6725.67,2022-06-12,0,cash withdrawal
70aa5b0d-2a03-4ad4-a667-b9829c3de1b0,928,2333.15,2022-10-23,0,cash withdrawal
bf8e8bfa-a0c9-4a72-b68a-cd40b8f14e3c,565,6045.76,2022-08-06,1,purchase
afc2ccfc-9db7-484b-a965-d1d1eb7e2e64,38,2449.96,2022-11-27,0,cash withdrawal
e5871d89-1631-4fc6-b79d-58f9dc268108,353,1666.0,2022-07-18,1,cash withdrawal
96ee50e5-1f87-4b46-80a0-473a23d7e6a1,675,7442.47,2023-03-19,0,refund
6dec6bbd-f697-47a1-99fe-3d53624fea4b,216,5689.7,2022-10-09,1,purchase
46e75a2c-3f6e-4d9d-a3cb-e943ca840003,722,9149.9,2023-02-14,1,purchase
99db1302-8dab-46d3-bf87-dfc2159152f2,663,8411.66,2023-01-28,1,cash withdrawal
c76a8e0f-48f0-41f0-9b8b-38aeb89f3a92,544,214.23,2023-06-09,1,cash withdrawal
d8d994b8-d90f-44e9-86dd-f6cab0c30a59,87,7751.7,2023-02-19,1,purchase
848b34f0-3498-4735-8d38-e415e03635fc,295,9126.87,2023-01-30,1,refund
6449cb6f-bf72-4e52-b04b-237082701238,671,7179.63,2022-10-01,1,cash withdrawal
e5dd98f1-c8a7-48ab-8df8-3e12a56b61e0,418,7223.01,2023-04-13,1,cash withdrawal
62c965b2-7eb0-462a-bd45-74ebf4655a21,620,887.47,2022-07-22,1,purchase
980bc81e-a359-4d1f-bfe4-a42e3db788a6,921,4739.96,2022-07-06,1,cash withdrawal
0316d2d6-fa4a-48ef-a383-7348873dc8bd,683,3774.12,2022-10-27,1,refund
6307d4d1-21c9-415d-9104-5a16ef15ab72,30,4863.82,2023-05-09,0,purchase
5d8babd7-6bbd-466f-9181-6091d6c6f45c,224,7540.44,2023-01-07,1,refund
78946a15-c342-41db-ac3a-acdcaed54a46,55,1573.6,2023-04-04,1,refund
1149d096-965d-444f-8445-c1a812af97e4,484,905.78,2022-06-14,1,purchase
ec2e2815-0a32-47d2-b73a-edf8431e930f,763,1206.55,2022-07-02,0,refund
81b13b80-65e1-40f5-8a0e-e8c4f2dcb12b,560,2823.08,2022-09-28,1,cash withdrawal
c4615234-8044-4eb2-b66e-dbf4a0ea0251,350,8037.56,2022-11-17,1,refund
1519fd38-66fb-471d-b3a9-dcaa6c6f6d2e,453,5325.3,2023-02-12,1,purchase
271610c1-9db5-4283-89a3-c811895c4fde,478,8143.11,2022-09-24,1,cash withdrawal
82e4dd4a-143a-41c5-8f56-0ed515669e36,794,8034.8,2023-06-01,0,cash withdrawal
27c6cbb1-cedd-469d-b96c-9a0a3404c02a,191,9697.31,2023-01-03,1,refund
a2611b8d-9620-4ee6-a406-face53a5e850,990,3921.14,2023-04-01,1,refund
a4a5c736-ae59-4a52-a65b-e22bd5a386d9,52,7180.8,2022-07-04,0,purchase
bade8d5d-6fff-45cc-b2dc-6c344f67448e,791,3013.86,2023-05-03,1,cash withdrawal
16120aa6-3e96-49ba-8ed2-ec9d3d175712,661,2879.55,2023-06-03,0,purchase
9cbf7b8c-7410-4d5d-9db1-4bfc6f3a5115,31,5966.48,2023-01-31,0,cash withdrawal
bddfa03a-aa84-40f8-8f2d-a2330e165b12,81,6791.5,2023-02-19,1,cash withdrawal
033e02f7-1e93-4127-acf7-2140bd9bc648,900,5370.7,2023-03-10,1,refund
29f0ef7c-02e7-4f89-b395-7a9823204ff5,556,8657.09,2022-12-18,1,purchase
8468b74d-85e3-4de5-98c1-aad6f3f8dea4,298,4481.21,2023-04-09,1,purchase
2abe1585-425e-4259-b884-16d2d28fcf68,28,8049.49,2022-10-31,0,refund
df9b141e-c7f7-4da1-bff1-5840207e863f,734,982.37,2022-09-21,1,purchase
c57c7498-1e38-4711-a2ec-13f4bba1aed9,343,1354.11,2023-05-24,1,refund
6de8370a-ce9e-4ebd-95c3-48530783e43c,935,3371.85,2022-09-22,0,purchase
b65ad0f1-4350-4b06-9059-ea28861b4f5b,115,7582.23,2023-01-18,0,cash withdrawal
7487d772-7f03-46fa-93ba-dc91a0a5fde6,902,6940.72,2022-12-24,0,refund
dbff00b0-7fe6-40f3-8e31-41ec5c311464,160,8327.46,2023-01-15,1,refund
414f4994-2845-4780-9e20-c9572ab8bd33,791,9585.61,2023-04-05,1,refund
ac93281a-92eb-4ab0-a4ee-c67c1a57f9e4,864,209.78,2023-03-16,1,cash withdrawal
82425912-bda3-4162-ba78-b64a1d8680cb,714,8586.48,2022-06-09,1,refund
03254fbd-dce8-41c5-9bd3-0aec0b461173,99,2534.5,2022-09-11,0,purchase
620af158-5d2d-404f-b8c5-90730bc57207,718,9260.85,2023-06-01,1,cash withdrawal
f5d8fb91-ee60-41ac-add0-622e266bf2ea,978,3023.14,2023-05-08,1,cash withdrawal
e9f87970-cd98-49e2-8d88-8beb090d9655,764,5059.76,2023-03-13,1,purchase
3979d5f5-6b5b-4975-a7dc-2bc0bd9c4693,58,6352.81,2022-10-11,1,refund
